delegator,amount,since,delta
cosmos1w4w6thpyw90hj276e0gwcx6kc55768fa72dapl,9,1634038368,0
cosmos15w5dqj7paqaeq03k0g8kn3lhg8f5ect3wm3hkp,9,1632600542,0
cosmos1f8r7uetn0qvnd7athurq5h89lkps89mjdc7ndq,9,1634037403,0
cosmos19whcu39gvjvu3g5s5z3yqefdyqchtgs8cusmfw,8.861359,1642465534,0
cosmos1mdjmt4wwhnld6dunnn4ma3cp3vlx065mhls8u6,8.8,1628995090,0
cosmos1840uw6m2vp6cxcstle4xkvsgl53mzmy6lvh4dl,8.67,1641648072,0
cosmos1y4h65x4uhp26cnv4c5yz0rs5rwlv8aw92m9xmu,8.360322,1638659000,0
cosmos1c6x5nfmehryedc5h2ynjflsns9aj8v5mcnumze,8,1631706203,0
cosmos1djw59y6eulrqtrmhc8h28k6ay3w5jypt2fqyuw,8,1635062386,0
cosmos1g29tygfw3j5vptdzfarsrwuy0jw7kw2u7d25ce,8,1632348035,0
cosmos13k4a9q7d903mxh7ps9wp65skpvnp333am943q3,8,1641572724,0
cosmos124zc8l935u6sa0tsh4qef3wft2v99kxrw29aul,8,1638690829,0
cosmos1cszm0uwx54642pxhuqxqqaxndj3pa6k0rhex0z,7.99375,1641389255,0
cosmos13ck0xw8vc9nd73g40rq7rtrdytf5ackve4qxgr,7.876484,1622897187,0
cosmos1eusuptvtzvld0dmmg5qwzjnpenlzg0xxhjsdhh,7.7,1645278624,0
cosmos1q0e29r9acrhwqyfp9xzjxfafy0wdxekrftn5e8,7.5,1645603377,0
cosmos1n9wmwvdqgqm0nyl7t6l59up0j0djl8rmzauucp,7.4,1629593268,0
cosmos1su9jz4f6cuxefc5306dy5tmzfeg9d8eakrn04s,7.4,1634487640,0
cosmos1qn678y4gqj4w7c735vt0r0xrup76rt9clu7n8y,7.2,1636948079,0
cosmos1mjjmhd53a88pvvm7ufwkk70crwuk2t6lhxjzvz,7,1644300900,0
cosmos19l7mtv0p0qz460skksyxmmtwru6ka98wtm2y0d,6.5,1636944471,0
cosmos1dzsuuarv7tqvzwyw5ldpnk8pg0drtnjzznkxz3,6.49835,1646213012,6.49835
cosmos1054mrsaqs506sel4m096dmg3aq8m95958nj5jt,6.48975,1641304212,0
cosmos1pjs3326g8nkaay9lk3na2t09fa7swlfcuaqnqu,6.433757,1625409718,0
cosmos177as2zyvx54tv9jf69qnhdavguzlj793tsx9a5,6.423196,1635227812,0
cosmos13rpeu49m4tp2f4f94r0ydq3nh8m360aj8n5kaz,6.4,1636989079,0
cosmos1n6sza4pychpnz9rjfm7kg3t9ppqum9n8ekmkxe,6.25,1615680782,0
cosmos1sqh0s9nrjhgvyh022yx259y5pn75jcl5vsuq9s,6.1,1631374718,0
cosmos1zfh4gtskm8xktzfmnm4stjgvqhls0l6xsg4jhg,6,1636557992,0
cosmos16ld2llr2j59ulr73082fk8cc96chxmzuypa2h2,6,1629527082,0
cosmos1p9fu7z0u30mps6jd7q3y3sqxeeqqy66yaz2frd,6,1637478066,0
cosmos1un0njxlgydlgkepxy20fd98p0yc34psdxjunza,6,1635525806,0
cosmos1tderc50fnyzjj7xfq30k64txv2a0g6fgvg8qgj,6,1643893196,0
cosmos1v5w6hyc242t99fq5325tcj7hq9pn4hq7q6krp2,6,1632730466,0
