delegator,amount,since,delta
cosmos12usue8q9w5mmvuteh0k40h0zzutlm9k0s2fddc,4773.6999999907869034,1576022400,0
cosmos1xd8mwh3gjwqmpzsh2gu64j9vqdl2qz7v5kq99u,4723.364837981521876,1576022400,0
cosmos14p4mgk0747fsmcskyg6mdxrxr9xzrqxzzeyr7j,4680.412907,1595190654,0
cosmos1405m45k04q7axmtjwyah2elmwd3egtne8kd3h7,4600.000001,1578236562,0
cosmos15wfr2ng62cma80c4n94qwjufk446pu4emw2c35,4329.456518,1595271914,0
cosmos1050fak29z7a0ku5tsskp38nmewurcvqzn872gz,4302.361924,1617808499,0
cosmos1jwdz3nf3009crkyjqg9keh2ahk43fn0ntppdae,4200.0022459240377543,1576022400,0
cosmos1t3nw4ppfset7u0f0ueau3fkwmc0dd9xmumdnsz,4172.1618019916696432,1576022400,0
cosmos1hjykmlfysrzyw43nqwc89eyg74q5apuntnqsps,4156.951391,1597816390,0
cosmos1craaul8czwtwndm76fdfxh7ulja2u4nr6uyty4,4025,1609877949,0
cosmos188grusv0g48aaygtqqz8rxxrk5f9vpd0jvnck6,4009.968571,1615835723,0
cosmos160c4hf65fcxewuf7efhum8p78e2y9wz382jdjd,4001.8095409892906902,1576022400,0
cosmos1rs07ykswew4hpt3t90p5xh6mcfyrxp4pdkl7mc,4000.000001,1641567881,0
cosmos1hsqzdwfgzs9quad3gl4knhvlduxwrgjfm0krxl,4000,1634759617,0
cosmos1euvtm70kym87vpveq9t87327ppcg2al2c3qum2,4000,1634759308,0
cosmos15ar9sjkke7wkes6dl9g847avtnzmetdl44hnt0,4000,1634759894,0
cosmos1hsqzdwfgzs9quad3gl4knhvlduxwrgjfm0krxl,4000,1634759617,0
cosmos1z95r92m5xevy6fqwna2srhzthk4tfdwdxl7h5l,4000,1634760400,0
cosmos18n7yff7347mfdan639znare37445zvtx5n5p25,4000,1643137834,0
cosmos1wxzs2sxee0e9rzqgl4dz988yegaketd7snpnx4,4000,1633992174,0
cosmos1lzzdwj0ghr3wwl33e2cvjgrcgh9hz9zmjn8f00,4000,1634760094,0
cosmos1unnw6sskgllkf2w8qz2a9m4jefup5egr4tt324,4000,1634757490,0
cosmos12s7egrwzjhq3kw2qc0wugy2w8j28yj4l02vcd3,4000,1642052801,0
cosmos1zxscg98uapdsh5hmc5386vrh483m5nmnz8a23c,3999.999999,1581690979,0
cosmos1huh3fxh6flakxwqqctthdmpmw90y94duqw2gqh,3951.38,1637249641,0
cosmos1cn05d2exrkpvrn6g50mzh24n0q0e9m9pcrkxl5,3904.2682079957629389,1576022400,0
cosmos1th5psrspfm9sam0k0d2tvsg4gkufccm9tzpr3g,3839.0108029572907406,1576022400,0
cosmos1zqf35h70vcmfulq8s8aylc390ccp0y7x3gt4gs,3750,1616100928,0
cosmos1w8f79untsjwrdlzl7tfy046gh2suz96z7z33k5,3711.656589,1613559312,0
cosmos1mtmyfwvu3tsrdynmahpzpsdatxm2wg5w5u897m,3650,1642217296,0
cosmos15xnxjw7cumpmtfnk9mgrelh7xnc32wv6h38rz9,3648.3567889916403458,1576022400,0
cosmos15v0ssfnvl94cq5jp37plm5nlwca7am89ajarre,3624,1637151101,0
cosmos1a9l4dq6s44k7dk4lx0us6g7xsunartz8rscnx3,3600.229997,1580517635,0
cosmos1vpe7lajzf0z282k4xuala05s4tgngfpr3y2kkk,3512,1640092203,0
cosmos1daqggvv60q2s9mqh9s3cfn5yshh27ksy2rv2yt,3500,1633748142,0
cosmos1m62ah6hxpceay9eemufxzqxetl4pc3a2any4sp,3500,1642312461,0
cosmos1daqggvv60q2s9mqh9s3cfn5yshh27ksy2rv2yt,3500,1633748142,0
cosmos1yuk6nvy24yms8clkufglrdp3mc2dmj5p6psj89,3499.895984,1642097346,0
cosmos1vs3ts3u9umtxmjalvmxssmjq70mxtdhkzj3c86,3493.9999889431991461,1576022400,0
cosmos1yw424x2a9jl6kag27e5l0vse05wll0dk4zu9w9,3413,1643810586,12
cosmos1fnanhpzzuad5mfmfe22yk4492zt4yh3s3mm57j,3391.95,1622768143,0
cosmos1pj9e89gc8dkvv72wh5qdsxwrnwzev8tv8h9x3r,3390.9999960380117729,1576022400,0
cosmos1uks7drwhwww20g838w3kjmlz4quladge3uc2w5,3316.9813899778061436,1576022400,0
cosmos1849m9wncrqp6v4tkss6a3j8uzvuv0cp7wcgvqa,3316.1204940576640509,1576022400,0
cosmos1lv9a794ezpqn23k0qjja6p9z5c7tjyd5zurlg6,3277.572425,1591030686,1
cosmos1qz9k9tyz5yar7lpwmwashscs9ug3muwpgrlrj0,3250.564896,1594774781,0
cosmos1uvv7lgexh6ncyjpvcptqdexr2rr2f746nerakz,3196.052335,1602321555,0
cosmos14g9djmq5kqh824h4vr5x7e0q4qc4eh979cgsze,3157,1627592939,0
cosmos1mq7n47jdfu8d0da0k65h74azc696tdwxpkh78f,3150,1611248338,0
cosmos19rhn0qgk227zxv8475arky0fhhhy9n9dmllu7r,3077.320283,1616359948,0
cosmos1ee4xtyrqpf6dxhle0qg89a3u5xjjwgc4mpx7fh,3030.697541,1643491367,0
cosmos12mnpnxjsy480ujxamclj8rvg87veg6m89e69pm,3012.6115349693829714,1576022400,0
cosmos1un2a96zhymexgdx9ujeldm2a6te9ar660ldwgq,3003.248041,1634582085,0
cosmos1qzpc0fz5lc4u78kkzarhw5pqj703pfq8rlks20,3000.699963,1618676006,0
cosmos1s24ht39ea9pquwa2ry3zwd4ahlq5zlj5pgakzr,3000.5539709828616389,1576022400,0
cosmos1rpdgg23glfuf5h973ycrsk3g7kv80njv5c97xf,3000,1642072486,0
cosmos14tgg9cv6p8wdnjvjwclys0s532dl2sq4knl78v,3000,1614107232,0
cosmos14eflcqm6rzlvauwdvw29gg2vqjmddn09e9pavk,3000,1610828289,0
cosmos1dx9sm9vl87nnk32cgww3z3882d3s2x20nan46w,3000,1635779997,0
cosmos1ygcd0dmyw57h3zx3sp3emsj75a2futh2a535dy,3000,1633876046,0
cosmos16gdm0d89fdg7zs5fk6xz8jsjsr2dkd0ntwxalk,3000,1638205751,0
cosmos1ztfk3dglwhskqyktms2ts4n8dgq62s46ug6s97,2999.9999999935120439,1576022400,0
cosmos1tqgtntss7aexn0xe3fsyllm79w4y3l2vlc8ajc,2999.999999,1615646501,0
cosmos190rkrv9qezgdc8ft7vk986mvcf0p3a57g6kp6v,2999.795,1603489877,0
cosmos18yncwwjpvzjmuds82pj7gns6mu7nymylfmsaqy,2999,1635302609,0
cosmos1l72u0j3glkjz74668j3h5xxtu2cwhywaqxjzv0,2999,1630192463,0
cosmos1hf25xczysh0lmt203kpt5ahkqhlpx8p0ex3gnh,2999,1630194436,0
cosmos1n30jwhd6q49wklg9kq7vr0x5zpy40gka83sslp,2960.27726,1595817021,0
cosmos1f0qf6s0fktv8ujch5uflvldv5yd8ds3yf7j0zh,2900,1643869830,0
cosmos1wlycvce47qsnu6d8pp2stz6332u7292xcqe09v,2875,1637948748,0
cosmos1ac3mjh24kq3tamldttgt8a6gnamp5nwxsv6red,2846.8,1625471890,0
cosmos1um4crypmfn5xdasalkdjk06uq2rqh9pglr3fzl,2839.809329,1611688576,0
cosmos15c827st9jl05384drkky729d4q5tyjszckpk3e,2828.1713099382688512,1576022400,0
cosmos12rm33yfsm6cqg9n45wseqqctks88jmesff09su,2781.2406169302121661,1576022400,0
cosmos1g8xtfrnwz9q5fg5e35z377z4kqlpwfck5nsgc5,2738.03796,1626285729,0
cosmos1u93z584nyvufs647ut6re6dy4z9q3kr9gy8lhr,2687.101602,1611023831,0
cosmos1h57ngk7r2erklx6w7xwzlsfda9aj8eh3cwwddr,2657.1819925281192918,1576022400,0
cosmos1mszqfjrh2af5k3jr4r3deukgrzdylkr2sc8pg2,2600.5,1594694731,0
cosmos1ya7fqfjpsx3zyr66hwvzx2840tej8urusmt5ad,2599.9999989095437129,1576022400,0
cosmos14g3r9e0egp2rlz5gp4288z7aayfruavazutg85,2579.9999999435645907,1576022400,0
cosmos1l34q04mj585p68226gvtqhem7n0cena45xrcmc,2575.507859,1610438649,0
cosmos1q3w63x80080xt8xwevjlntfdyc3vyd55q2paxs,2571.343429,1581371718,0
cosmos1nn0jfp9azpdfv3l95d4f8av84uasvkmkgznhky,2570.2328969652137897,1576022400,0
cosmos12cxnxh69ujpe72jz3px2tskeuhwhltvcuq8qum,2562.9999998712972378,1576022400,0
cosmos1gnx6wfuzrh8tgu29dwml03fda76fc2jut25x30,2535.486228,1583148709,0
cosmos1mr0tfgr3pcgn6vrzah7706fwdl6la977knadjf,2528,1597772860,0
cosmos15ja9qv3wd7ymdmmn0q9j6pywpeaq9c78qfjvpw,2505.000001,1644532744,0
cosmos1pezzzdzppuzrnajat503lh3370jr3978zv6uqn,2503.000001,1579205317,0
cosmos1jaq6rn09s4y8r4dmhwgtztecyd5w7tct02du28,2500.9999999461312593,1576022400,-500
cosmos1dendargkvcp2tujz2xpjl99fgr0j0sjdp9dejv,2500.9999999405329339,1576022400,0
cosmos1nhfpuvxupt544sjxrzwmjdk0un9p8385rryw2q,2500.0000016884738754,1576022400,0
cosmos1tnz6f38fvs0g3atzyklxhc70xe3v5cv6u4gmqr,2500,1632434251,0
cosmos1yxpl8dgfm2w77wkr9dl70zfa2vyrrrkww0fhdp,2500,1621157965,0
cosmos1ghuq2v58a4xktllxfz5dtzdvef0s7uu9u4jkh5,2481.641756,1591630180,0
cosmos1zrv4a5xp86zm5xac6pg7zdx76ah4rrwa2ry9y3,2475.84,1642395647,0
cosmos1206mghh7a4ha8w2jputtj7xaflrplaagjqmj33,2442.4845739564907228,1576022400,0
cosmos1y0t5g650jcn49v66ta4ueumkd6qwxp4q0ps29g,2433.836751,1606333909,0
cosmos1a85l48pfm4cg52g2gnn7k2njn7tf6m83dl7tdn,2422,1642750072,0
cosmos1pcm7sjpt8tu85v4hdkk5l3fh96ya9zm87lqvqe,2402.8290959900352552,1576022400,0
cosmos1uwu97fck9sajv3wlnu5ae9qw6ppland0hd6rm0,2400.46,1611315197,0
cosmos1s5l67s2a8jaag6tk2plj5ueas8z608cmsp7nfs,2313.080481,1608519866,0
cosmos1ly6t2cf39fz2rgay4tc2uny5vqy5yyrv4dsd8m,2255,1633875702,0
cosmos10h0z2smz6s4yp7cqnk5zxqf4xy37etc6d25hmp,2216,1636059583,0
cosmos1asrupfzjyepcjhafz2fjcz63wtslj4uejmt79k,2201.2010729344422089,1576022400,0
cosmos14r9svgnadnm3ugnhpyz6369xpg98ug5sedplf7,2199.9999999971695992,1576022400,0
cosmos1aa6mrfgneuseyjq8rr3vllsjcpammajup0jccx,2177.8320697714998764,1576022400,0
cosmos1t26rt7pe6ncygewkpe6arasy2zlqfvkg3nz373,2160.414585,1623010702,0
cosmos1xs79nssadxszdaefjwsvd8wsea965sth7nuvj6,2146,1631405366,0
cosmos1y0ayc7p0fvsyymxnlyfhm44m95fvthmwc7hq3k,2130.376013,1612888346,0
cosmos1d4zcwk0ssgsuvwdcnqjssy37tqdrex0v0m4zkl,2129.4,1625054643,0
cosmos1naymenppphn7j7lxlt72f2t7panzskjkgf0nxz,2126.119975,1636693561,0
cosmos1elh5mq2dqut4xejzntu93pjc3mr4a56ce4z22c,2101.809385,1599108428,0
cosmos1hjh5a8hevexcc8tgddf75dm97qeezn403uhckk,2100,1642548389,0
cosmos1d3vvp6pum3rv2882qsmee46r7233h5g8c2grdj,2093.202512,1640485572,0
