delegator,amount,since,delta
cosmos1lft9k2awpa98xc9h4le4d8prqdhugmwju4uyam,885.02221,1641654831,0
cosmos1u8xff6p6p4uunrpha6m7fskv6j5z49qhvz00ak,872.110614,1639056771,0
cosmos16eycdwvyy6yymhp8vd4flm0tfansvjt84gq5qr,868.752802,1602376363,0
cosmos1e2t4wzvxxpyhhxgrpa50rwdnag0r2g4zm2luyv,857.981202,1612990576,0
cosmos107nsjqu8xf9wck3mlsd6jnjagd6spt5rj0s00u,852,1622232298,0
cosmos1qkjgl4tc9w8vfdesrnyzg709quhtwjns5q9k6n,780,1639486225,0
cosmos1805gwyvuea8s7el05ze534nccqkmwtpvnqzjpr,767.744297,1642416586,0
cosmos1jzcemjl3qw4deu6duanrracete3zp960pqgsaj,735.816326,1629401247,0
cosmos18kvzsjqkw7ydprr5sqsgur8k93vthqwtj22v2q,733,1631530921,0
cosmos1g4hc38rrffnewpyugvd8ptycxrylzk008rhrdx,707,1610762688,0
cosmos1hvfltx5ac87ktywppy6sdqjr7pxrygmjthsk86,700,1632595186,0
cosmos1t6mw7s6rgg3du7cw9wp6zyuscjuujn795ay6p3,697.188776,1612827432,0
cosmos1gqrfyglayajq0kgju48a05wl3s2fsc68v7sd0c,690,1635002815,0
cosmos17ufud2zr0kmnp9artj06tgw75cphzf3y9xrggg,669.799,1588968994,0
cosmos1ssanfu7czpyw64ypruj6aqmmw666qfkuxdy6nm,665.534295,1614131094,0
cosmos1vy4qgctulf929m92z3c7yqrlc9aqyk5m67hjfn,650,1634647304,0
cosmos1txx3eg4a0u7ksz3jnmnjnt8vust2xzujnucu94,640,1618580813,0
cosmos1kl3z0j5u7ylm47tur3r0elhlk53gegkzgc25d8,615.712171,1593647695,0
cosmos12h0hympmykpt8j5f05z6mxwsa0wam3d52zqhy7,610,1632708559,0
cosmos1ehwjr5rym9lftlfhgaelre5pkynjhtalctrxpz,602.5,1576022400,0
cosmos1qwpnhcg4xufanjaxxpmgx9qwuk64x5rdmxjszl,602.4,1627229735,0
cosmos1a793zvk25tya4z6fqpgrx30hj37kttyjv8nhgs,600,1636287624,0
cosmos1537rk6gttx36c0xd66cwsd8k75l4cnm0yh9kg0,566.56123,1646140762,566.56123
cosmos137uqhz0u6h0zpn3w5rmhtr98d4m80hf96m7puq,557.445179,1576022400,0
cosmos1r8lslmfxnswttpynjpy357lryn5dmmuvkfm9l6,533.921593,1625190932,0
cosmos14dmelcmvwq8sefu5tr4atv98u6ur9c20auhmzf,525.7,1576022400,0
cosmos15ah7q42pqfn0ulgajw8dfdrdnfr20k8da8m46f,513,1613594973,0
cosmos1244dcfut8fvk8ctnjxcwnln0657dmphm3f0gks,503.402291,1576022400,0
cosmos1hl6jkgj29l9ts2wfqsh6txgl4e2uxd4xkwp9ax,502,1642257217,0
cosmos1fm79pkrakrz04d4h0dvx3yjnydqt888sh5vvt3,500.51,1636133193,0
cosmos1tpkftwesy53gzduld9fff9fqul5gkqqva9kx9e,500,1613756030,0
cosmos1h5xmjrhfr2znhr2l68tgtyxh74zhx85njuzg4h,500,1619698475,0
cosmos1r8aayn6d7jrn2u5a8zwd6rtjz0f8mcv84gl8yj,500,1592627570,0
cosmos1w8pf4722hdz96cd25lnr2xs2hka2cwxqwu4snk,500,1645211898,0
cosmos1vmkj02a9mf4ud8fqygmcr74zr8vlpy8dn5cn2p,500,1636027349,0
cosmos13edattd3yu60dgg7ttr05ttjyt9f0v7yz8vdxs,500,1645871154,0
cosmos1j9ujj2lfcdjul8wwkmmn6545hs9re38ze727jc,500,1640792062,0
cosmos12f2gj427pl25q4rmescu062rxqucr6zptgjdw0,476.55,1632729389,0
cosmos1k8zw8yulaaneuvmxjd60xh8a8ylhvd3jl6wpg6,470,1643706046,0
cosmos10tz7yzlnrjd7fk4zfk79gwfvylh2cmndcegvm8,466.66,1635937286,0
cosmos1sccxa7asrtar0plpzkd3ydeaq3hx9t5qr3drmn,465,1630606719,0
cosmos14v2957xucg6lljxzhlqhvwctqud3fvhsw0kst6,462,1624374643,0
cosmos1ma45v8av3urx6szj92pjtmkae6z80t2smgc09p,457.833449,1636267019,0
cosmos1k82f6vgnmhndw9kcs75t9y2cm26mz8gu7chf4k,456,1630441802,0
cosmos1nhnfgg6jr8334de03fn4thk0rwnjz3gn2gs0mz,445,1644334560,0
cosmos1n43zweg2wcdaktz7vgmvpqpz2ydym0f3rja5pe,443,1635613093,0
cosmos1gnsqlc9kw08ykrjjelg9g9z46v4autx0kyp6m2,423.258651,1576022400,0
cosmos1kv6uc92k3jtkkt63f43az655qtpgphsdw5m5xr,422.06,1637347581,0
cosmos1nzkttl2dwsjmggytk9wyatueqpytcrry0fe0dd,418.000001,1615066259,0
cosmos1pvt0tl54n2v4lxw3hxga8zpqx3fy9rmz8jmdcs,410.045,1632176848,0
cosmos1c3m3zwvassgca9s3tesaf4uqn6s5s7a7p046tp,400,1645097972,0
cosmos16v6dsq7tmlg08cvs7g86776x908pz5hxn4sdjk,400,1636211814,0
cosmos1ekl0h04ht4dwydgfkrqw9jncksaktejnmdp3xr,400,1613607159,0
cosmos1hkf7rhuumypw4vjysf0642554vy4tv9vnnslpy,377.338942,1641601818,0
cosmos1qr5dttjyacpzv9jadtljxumqfxt3n2xz24nlm2,374,1644589742,0
cosmos1j70e2x77px8tjdnvh7f0v3z6s43vzth47jjte7,368.478915,1639172853,0
cosmos1fdcwlu3an5zd6zfynjwfu93jsh2nfw6eulehvx,350,1630178661,0
cosmos1wazjmjvc9wm6dj409um3vsh7uexypfcmvzsqx6,340,1641395150,0
cosmos13y5zvqt0asx7ssrxraqfk5h9uvtrvetrmeca8s,320,1628859230,0
cosmos1y4mkrf0rrg5hd9ezcjh95kcucncrdvmczdf7hx,308.885006,1644510046,0
cosmos1ntqup6tuedrx7y0p0t6zucf8gzne47ur7pk8tp,307.28247,1596658439,0
cosmos1vrv68ewts3yj3g8x3zfyrt5hv0ztepfwhvqf3d,303,1642394928,0
cosmos1nqj9cdfrr52x9qwnx2vjs39gu8m6w00p3unlxf,300,1641758871,0
cosmos1e5mnjg4d6qprkash7vuseahgk2grrj43nk56sj,300,1631406781,0
cosmos1ckxphvpgsg5lf86e028dqmgxamn0m8lvyplsg2,300,1643740892,0
cosmos1xf3duz0cxcsysnht5pv2upsc72yn8l8y3jn9jj,300,1634477062,0
cosmos12qgw3p60c3k5n7cldlxq8h4hw6v2ef4pnkxd9c,300,1632858055,0
cosmos1uz5e2uut0wrhx4200g0ht0smnhewe20epcgh0q,296,1635611177,0
cosmos18tgy7tmpng6qspxgwl4alvc0myq6ln7u0y9vem,286,1635667369,0
cosmos1k6al4p7vky47998nefgfh6q4wg2cycxxp9ampw,285.378656,1622495593,0
cosmos1wkfknsy5878zpuzfrdn0g5a9zl5rar73p8x8w8,283.3,1643819041,0
cosmos1d2w3anq70as5telu94vt4klesutq9svhhnjag0,275.343442,1599192723,0
cosmos1d9j8deg64shu07qfe8f76vepsmmafjxnh4rl8h,275.190575,1597362705,0
cosmos1y8f6dqvlnu542r6dnaw9apnd6x5lufcdca0hdx,275,1614436173,0
cosmos1xs5wpplzzr6sxhdzytjj0jrxyv7km08ndl6p5f,271,1613320722,0
cosmos1x6ehfpkawrr28y3zlntnejm5kjlu5zq3lsxgdn,270,1636290861,0
cosmos18vkxjfw0rvme9fmj5hy4hwhz70pmg5kgz8quse,268.996425,1600220116,0
cosmos1wz69rcq9qdnksdryma0caxsktt272hlgqclenr,260,1622958516,0
cosmos12x2rzx7cdv78y2082rl2h78t3y9smsz8whkpy9,257.946356,1645301811,0
cosmos169rfuvjj5j7es0zhw2w45tzlagwk43tnqgsfap,253.791745,1642966961,0
cosmos1lzdg6wxpxk55uvq8rqevy3zz3cznvnzaymzr0e,250.09,1641357777,0
cosmos1qmrcjzskgtlwmfs9pqdrfpmp5l5c8p5r3y3e9t,250,1576022400,0
cosmos10lgdszxem58cy6nvh4nkffd4t3f8vaa9srkzdy,250,1643741008,0
cosmos19swq3un9wsjw3rnghasa9kssp6s3xpr97dsgcq,250,1641113814,0
cosmos1kl84a6lkkvd8w4twtan5hp0r6yq5lzp0ehrlsq,250,1637090183,0
cosmos14yaad6w7unfwy7qvav4vkskkqeflda5dzr8y62,248.876924,1642335743,0
cosmos18c2u72clfajhk6cp02kgt8p4u68dm8plule0gr,247,1634141458,0
cosmos1kl0jf5qxw5hx2pfgca3m4xu2v394kl7yaguwts,246,1641298525,0
cosmos1zys4sw8e07e5cagg8pkueym720m6224d9ny08t,245,1639915625,0
cosmos1ztdzqrhuv945xxjqa6af27shdaehzr2rj428c8,240.504706,1576022400,0
cosmos1drq2777hjnlzc4wd62rl2ykdhhm2n7nealexk4,232.483387,1627736108,0
cosmos1nevrswxvenflzlqymn54n3nxvc4ug23qdydn8n,232,1642250823,0
cosmos1eply7fd9ue92kzejch3rppx6edzhvvj8gs7lux,227.069788,1641703705,0
cosmos1jjzqsh465q3tpvj967czg7zaxn2vdjddw0uk7c,222.12255,1611460363,0
cosmos1y5z4ugc7zse0mg6048jtcfzgfaf7ptxuqd6xc7,215,1641375644,0
cosmos1j5sm2wjndgxmwvnxs9sym6kvpk44klvp6g587x,214.050616,1644000155,0
cosmos1txyz6satw6nx2lkkt3vkc6a099jc3zfy39lgmr,210,1637181278,0
cosmos1g3l4vpuvq7x9f0d8ncrwduyhfh5c78u9wyq42c,208.250078,1645906718,0
cosmos17szv873pcrvx7wde7q9n7agd6zl3z0gefxqvsg,202.569628,1633955848,0
cosmos1aaynwauzkfak0j3rws6de2zruujvluky2y6tl5,202,1642975731,0
cosmos1jh0urskmdrrhfgm53d0ddnd506stu63wd07pfg,201.7,1610167287,0
cosmos15en8sl2rhwzx3rjx0yu5nqfcag0h5kcr2fnuuv,200.8,1616975637,0
cosmos18uekcazhharfnl27e67jw82xzt0thqm0zh6kw9,200.65,1612723957,0
cosmos10am6wgjug5cndukfrcvx53ykka3a0wjxsd8dlf,200.465198,1641570467,0
cosmos1w94gdm56xwwgezq2jdd2kv8xvuwqywxvhe6uyq,200,1644653263,0
cosmos19qm0jvvdm8jc7pcaa0h2tduvr8fzyvs97mcv0n,200,1576022400,0
cosmos1kmvyw6mfqfg77xk88tcdnzxjllhcfw6ytjqu2j,200,1628781037,0
cosmos1sc0ezp9e5nu3f99ckk2pz378jk4tl8c8wl8xse,200,1641497190,0
cosmos1upa3etjxpjr2j39p7h2fpxs02mlkuwkk58uhtg,200,1576022400,0
cosmos1cq8z4l5wzdlr7cucac49rqz2fnu8y8zx6a58kc,200,1638298008,0
cosmos12ajfv3x4rk456mh78a0040tqk3audz42srftga,200,1632220397,0
cosmos1jphgydn48xkq036x4zadqfqhlfqxhrc9cw68dt,200,1576022400,0
cosmos1lvtnpkzndxyu59jh55cv7wckf33c3evrehm67e,200,1636747102,0
cosmos158ghe8vnyj5g78a5zplxr600724w7qfrkh8xru,200,1641497219,0
cosmos1ewwaywjyd6785p04nrnpedyptana4ptpxva03j,200,1641376090,0
cosmos1d67t5tcd86dh9j5nu7vvz0kpm846rf6zt4mde0,198.41,1605213977,0
cosmos1ucenxdt57afl4t8w6m7n0jj07n92c9j3jk0fsa,191,1576022400,0
cosmos1shzew9m9el4jq4jwsy8vg8jwallypy0kwra6t7,185.300038,1618322354,0
cosmos1rhayuyz0qhnktk72le5rd2nzkfvvsh0krtga4a,180.973536,1632182506,0
cosmos1qg0f2hggpnc849ge6wygj2zasrya7e04k8zz7f,173.789572,1610714536,0
cosmos1ytmsjm8jzzrflef7k5wqnq2j0lt2qdk4f3anss,165.75784,1628107043,0
cosmos1k6xlnyr52xckpaalwn3usxlc9gtyxma6lpgkhr,163.725613,1628924802,0
cosmos135fht496a7efwxedldzeukjrguwg42uqft48sv,160,1612637920,0
cosmos1vn97l4slukxanq4hqtj897hf43yknsm9scvkfm,160,1632240467,0
cosmos1ud5fxnu0ekdls5cy68u79hw702hqlete823nrd,157.67036,1589061406,0
cosmos1r64fhhdkz9x3zqcm8rtaacxrcqrzmp5tu27wcg,150.5,1642673183,0
cosmos1x0z3yr5ncc2qtwey0c79ueydgh8dqsllpp4ucu,150,1643909693,0
cosmos153ytyptd0vrgq3pq4dz4fvgquxch57zyeh66az,150,1576022400,0
cosmos1l8tugg79yzphl73yf04ykt0mjcj5agpewdalrc,150,1613888941,0
cosmos1e5jprrmun9t7tuuk9qf3s7nu3mg6yq72atzs37,150,1634387154,0
cosmos1e06qhal5ay3z77rkvlk8l0amtzdxpyl867rpsf,150,1612876516,0
cosmos1pargsn49rvfhlamqac0zv7uqddlt5run5vjesm,146.661647,1623346261,0
cosmos1ezf00444lrhkfksfjl3f3a34l4fxc7azklpkwc,146.164031,1598694593,0
cosmos1r3qy9quzt03l4f65emcfe5h9lrcgky69nu8zgw,144.284455,1634044445,0
cosmos1ufwpz55k3r3de0m4v4448yqa2x6nk6565ggy3c,140.261023,1612052659,0
cosmos1kxr8dhq3mzavzc5l90dht4zta6ls0uy3nypmrn,140,1644951271,0
cosmos1jdqfsewghel7du9y5vcfke5h48l90l7tprl67p,140,1635799079,0
cosmos17ltg8rs6ncnl0s90j8yefzy2532g2v37lzepkc,140,1644523075,0
cosmos1vul3as4e3uhdp23j8snxpth726cjg6s4p9958x,138.447778,1638765370,0
cosmos105363q3lf7ut63frthtnj6ugume3jjge58qgtu,135.55915,1576022400,0
cosmos1a7rtd87utqxy6sk2jdgrscsunpry9deklfswxn,134,1632057181,0
cosmos12pd6h5xd5gputhctkdxy9zatlpwuej0lkxud7p,130,1616804153,0
cosmos1rekme509nmw89c6hs5x8etddwwhx0z22su4xe4,129.189217,1623920370,0
cosmos1s49d0qgengsj6xwaqvhnsfrep3czs5v3363ckp,126.27,1643740955,0
