delegator,amount,since,delta
cosmos15dwqhjf3f0shcgtymvpynrahqcqayucrelxxx3,307.249878,1617902439,1.6
cosmos1uadlj73u40frt99vcre2mtqkfuwplsrahyz04z,307,1635812274,0
cosmos13aqxnt7tw2c84ja2hytpc9mc4cl06s2unlars0,305,1641073594,0
cosmos1fns7zsn2l0tanhmgrxr7p3ep00pmfja59c4xmd,302,1644916425,0
cosmos1zxu4430pzgrv2ngf5267at3dyq37xcnale3qyj,301.676055,1629455533,0
cosmos17q6454gfhfu7dhh39e35c4s96djcpz62ymm49l,300.1,1641625339,0
cosmos10k9w6vffw47vq3zzze9gx3h4zkfle3dq7egee4,300.021,1588579060,0
cosmos10mkczsrf8snhdhazkf7lav2hjdctyupvnua8jz,300.015,1594402287,0
cosmos1e2ylwns00w9krm4cz5pc062jqpamjlmyn6yjmu,300.000001,1638249299,0
cosmos10r60tyj53t2h8dk00ufe9e4rvug0v0pwg0r2hl,300,1645508015,0
cosmos1mta4jmypjzy8447v5hmqmtdwxall0as97rfgfn,300,1617639442,0
cosmos1xd8mwh3gjwqmpzsh2gu64j9vqdl2qz7v5kq99u,300,1621973031,0
cosmos16unlhnp99dywzxxry8dqdj6vjfrtadc0xdvaj4,300,1642564320,0
cosmos1mzctjdcqg2kqcl053vhz7lmk6mt93dprtxgetd,300,1642354565,0
cosmos1u4par7zxcxmjuw78altnrgaxv2tjan876tg3lh,300,1641175655,0
cosmos1s3qg4lve4m769nvm6narjst0scs6wj770hk2af,300,1638287767,0
cosmos14xqhp6z2f0dd3058tereffchy5gxx8dwz9uvlf,300,1610780480,0
cosmos1g62azjj4a8rtwfa0g3u0swy03ztp0e66cqxj7t,300,1645509414,0
cosmos1dq620w8m7hj78yhfwgz0lemy7424q5rslsqmg2,300,1626046147,0
cosmos1mta4jmypjzy8447v5hmqmtdwxall0as97rfgfn,300,1617639442,0
cosmos1d82m0nvp8jjsggqazlu9s395ltc0v6slp2dce6,299.9,1635938196,0
cosmos1tqrtyk504wknqw50k0g0wqurm7fpq24hgahg6f,298.05,1641327436,0
cosmos15gwglzyxga3ce87s28nxrtyd9teue6rethj9pg,298,1636400864,0
cosmos19ysqey75yew2rgwhkywsg3nxsadma87284xgyp,287.202237,1642962778,0
cosmos1swxq2w43q27r87ztzk25z6agc4eyuvqgq046c7,286,1637003284,0
cosmos15z7hczdtjlcxxfss22f59n3s8p3g4w9zpx07fz,285.273525,1642559365,0
cosmos183yvq84cq20x3d3jlf55ewuucvam3xcvkk74h2,281.217279,1642824636,0
cosmos183zj23n0t80tzccjf6dgg6sy7wdvm00a3kqj75,280.35794,1619195903,0
cosmos1h52jazlpme2d5l2mj5lyaryafckldj20elskxl,277,1632964100,0
cosmos16ypzh5c78ppllcewm6g7px9qu0wslsrqj20jt7,274,1640349011,0
