delegator,amount,since,delta
cosmos1n770stec6366ttw2pqhhe6vug2saka8nep7ng9,100,1641088814,0
cosmos1jjwf2052uy7fvl8tl65lgxnyr7mggc7v2ascuk,100,1634923782,0
cosmos15erszf0nv82p6a3jl9su9u6lapufezfhmh0rrr,100,1645599312,0
cosmos1f3fuct5f6ykl8z8cel8m2qk4gredl665v9spk6,100,1645173003,0
cosmos1rqar83ammh0j8xkdmy676ryzn20770x6a5zj25,99.995,1644502423,0
cosmos1rgqcl54ww2auas8ca8hermpwvyd9ztr2aezy2v,93.5,1646160456,93.5
cosmos1v85mwtslwyganm2qhnej3unqt7e3rm4g7sdfpa,93.18,1645621020,0
cosmos1455pjhz73wuejt5txdgllj04vvsfpp6nqr2045,91,1644766782,0
cosmos1frrh8gxt8dz4tn9trqrhptv4sl4rq9qehzmnwa,90.431693,1613754099,0
cosmos1rtxuuxg4s2ffwcqjrzm262dsw335e35vkc25pv,90.189,1645712846,0
cosmos163pnazklnkvdpnvkndw5y30e3hukj5umepy5tq,90,1644285625,0
cosmos1d903k8uquk27lkdr9848jalgfqqgmc8pk26m2x,85.702844,1635145363,0
cosmos1a6kfadt24cgm9fy8z564jrglc27vtfz9kuphjf,85,1637255372,0
cosmos1cgs3rapgy5lk303vmdme08dhvuylqw5530sd5z,83.9,1613405860,0
cosmos1ttlhufyevyf55c5txrk3a0hy6hf440md86syus,80.677954,1645435633,0
cosmos18lq58lqe7kqtyxatme0qge3m94qmym6aqwgsx9,80,1646063191,0
cosmos1yf7ntpkxyz3m3tl6867v6xdrx2k80hexun4lr5,80,1645547888,0
cosmos1mz6dlm8prpjmajydjkerf7twus47ql23wmcg43,80,1641488351,0
cosmos1r3068nthkuzt72ffzqydnp7d3nc962udqnctzw,75,1645967852,0
cosmos1f4gqwe563lqhk3da4n0mnqjd4g84zzlaedvgas,75,1618948767,0
cosmos1d77wcs0rjf3hyjm5mza6mdn9sn7rgen4tt237v,74.98,1617288277,0
cosmos1xlm29jl6f64cy6uq92xptxgvtz2h9e4sr5h6xh,74.43448,1607043758,0
cosmos188vxkmt0rnlusvtxd03e3k8ske5r6y4x59p8k9,73.864286,1637762139,7.144428
cosmos10r3qzpd9av9r22e2uqze7m44xtlschlhrne2rm,73.83235,1633734389,0
cosmos1uxf7hcrup4eds0m8arujqrl2seted5clqsgx3h,72.168626,1609421353,0
cosmos1fgwaqndwpl2hmk6vv98vt07fkefvx46wd7nyq0,70.337957,1642021088,0
cosmos1ythuxza5xxy7dmmrrw7ctxae3w8e53m5fe29ce,70,1644837774,0
cosmos17e27x7pz06env8u9u7ctdag9m5fz78rjxs8dsg,70,1645447396,0
cosmos1wycd8cnklxln0md6cztu72ke67guj6vfy84y0u,70,1646075544,0
cosmos1rp8gd2r5hs9g3xkx27wkws03yysgc5rwdkc4dz,70,1643927027,0
cosmos1z2y08pxsqdxdefrx7r6yajxk6wc37nanl9fxyv,69.242068,1645768664,0
cosmos1y7puvx5ym80w8nazwv6fq539m9n0p8e953c37t,69.045,1618748003,0
cosmos10p7slmu9eaz2eht3vj94mfnfej0zq3yvzxeq5n,66.26125,1642650857,0
cosmos1s253lmsd89ad95cwprsadtfwqkhtzm6enrtf8j,66,1641756599,0
cosmos1f4rfyffqsm0caujf7p6cp3skd0qcrj8felrwhk,64.3,1634591179,0
cosmos12jfk7kqu72gt0senr8vrv900nm33x00ptzwga6,61,1635238508,0
cosmos1aqauyxr7kcfq7fsuwj09fxc89nmyh3tu5p0z69,60.01,1636440717,0
